,File,FileID,Group
129,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_214.tif,OriginalImage_214.tif,train
130,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_215.tif,OriginalImage_215.tif,train
131,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_216.tif,OriginalImage_216.tif,train
132,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_217.tif,OriginalImage_217.tif,train
133,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_218.tif,OriginalImage_218.tif,train
134,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_219.tif,OriginalImage_219.tif,train
135,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_22.tif,OriginalImage_22.tif,train
136,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_220.tif,OriginalImage_220.tif,train
137,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_221.tif,OriginalImage_221.tif,train
138,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_222.tif,OriginalImage_222.tif,train
139,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_223.tif,OriginalImage_223.tif,train
140,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_224.tif,OriginalImage_224.tif,train
141,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_225.tif,OriginalImage_225.tif,train
142,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_226.tif,OriginalImage_226.tif,train
143,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_227.tif,OriginalImage_227.tif,train
144,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_228.tif,OriginalImage_228.tif,train
145,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_229.tif,OriginalImage_229.tif,train
146,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_23.tif,OriginalImage_23.tif,train
147,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_230.tif,OriginalImage_230.tif,train
148,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_231.tif,OriginalImage_231.tif,train
149,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_232.tif,OriginalImage_232.tif,train
150,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_233.tif,OriginalImage_233.tif,train
151,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_234.tif,OriginalImage_234.tif,eval
152,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_235.tif,OriginalImage_235.tif,train
153,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_236.tif,OriginalImage_236.tif,train
154,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_237.tif,OriginalImage_237.tif,train
155,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_238.tif,OriginalImage_238.tif,train
156,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_239.tif,OriginalImage_239.tif,train
157,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_24.tif,OriginalImage_24.tif,train
158,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_240.tif,OriginalImage_240.tif,train
159,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_241.tif,OriginalImage_241.tif,train
160,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_242.tif,OriginalImage_242.tif,train
161,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_243.tif,OriginalImage_243.tif,train
162,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_244.tif,OriginalImage_244.tif,train
163,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_245.tif,OriginalImage_245.tif,train
164,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_246.tif,OriginalImage_246.tif,train
165,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_247.tif,OriginalImage_247.tif,train
166,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_248.tif,OriginalImage_248.tif,eval
167,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_249.tif,OriginalImage_249.tif,train
168,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_25.tif,OriginalImage_25.tif,train
169,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_250.tif,OriginalImage_250.tif,train
170,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_251.tif,OriginalImage_251.tif,train
171,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_252.tif,OriginalImage_252.tif,train
172,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_253.tif,OriginalImage_253.tif,train
173,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_254.tif,OriginalImage_254.tif,train
174,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_255.tif,OriginalImage_255.tif,train
175,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_256.tif,OriginalImage_256.tif,train
176,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_257.tif,OriginalImage_257.tif,train
177,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_258.tif,OriginalImage_258.tif,train
178,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_259.tif,OriginalImage_259.tif,train
179,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_26.tif,OriginalImage_26.tif,train
180,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_260.tif,OriginalImage_260.tif,train
181,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_261.tif,OriginalImage_261.tif,train
182,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_262.tif,OriginalImage_262.tif,eval
183,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_263.tif,OriginalImage_263.tif,train
184,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_264.tif,OriginalImage_264.tif,train
185,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_265.tif,OriginalImage_265.tif,train
186,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_266.tif,OriginalImage_266.tif,train
187,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_267.tif,OriginalImage_267.tif,train
188,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_268.tif,OriginalImage_268.tif,train
189,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_269.tif,OriginalImage_269.tif,train
190,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_27.tif,OriginalImage_27.tif,train
191,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_270.tif,OriginalImage_270.tif,train
192,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_271.tif,OriginalImage_271.tif,train
193,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_272.tif,OriginalImage_272.tif,train
194,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_273.tif,OriginalImage_273.tif,train
195,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_274.tif,OriginalImage_274.tif,train
196,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_275.tif,OriginalImage_275.tif,train
197,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_276.tif,OriginalImage_276.tif,train
198,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_277.tif,OriginalImage_277.tif,train
199,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_278.tif,OriginalImage_278.tif,train
200,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_279.tif,OriginalImage_279.tif,eval
201,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_28.tif,OriginalImage_28.tif,train
202,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_280.tif,OriginalImage_280.tif,train
203,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_281.tif,OriginalImage_281.tif,train
204,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_282.tif,OriginalImage_282.tif,train
205,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_283.tif,OriginalImage_283.tif,eval
206,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_284.tif,OriginalImage_284.tif,train
207,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_285.tif,OriginalImage_285.tif,train
208,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_286.tif,OriginalImage_286.tif,train
209,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_287.tif,OriginalImage_287.tif,train
210,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_288.tif,OriginalImage_288.tif,train
211,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_289.tif,OriginalImage_289.tif,train
212,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_29.tif,OriginalImage_29.tif,train
213,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_290.tif,OriginalImage_290.tif,train
214,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_291.tif,OriginalImage_291.tif,train
215,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_292.tif,OriginalImage_292.tif,train
216,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_293.tif,OriginalImage_293.tif,train
217,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_294.tif,OriginalImage_294.tif,eval
218,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_295.tif,OriginalImage_295.tif,train
219,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_296.tif,OriginalImage_296.tif,train
220,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_297.tif,OriginalImage_297.tif,train
221,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_298.tif,OriginalImage_298.tif,train
222,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_299.tif,OriginalImage_299.tif,train
223,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_3.tif,OriginalImage_3.tif,train
224,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_30.tif,OriginalImage_30.tif,train
225,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_300.tif,OriginalImage_300.tif,train
226,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_301.tif,OriginalImage_301.tif,train
227,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_302.tif,OriginalImage_302.tif,train
228,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_303.tif,OriginalImage_303.tif,train
229,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_304.tif,OriginalImage_304.tif,train
230,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_305.tif,OriginalImage_305.tif,train
231,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_306.tif,OriginalImage_306.tif,eval
232,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_307.tif,OriginalImage_307.tif,train
233,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_308.tif,OriginalImage_308.tif,eval
234,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_309.tif,OriginalImage_309.tif,train
235,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_31.tif,OriginalImage_31.tif,train
236,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_310.tif,OriginalImage_310.tif,train
237,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_311.tif,OriginalImage_311.tif,train
238,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_312.tif,OriginalImage_312.tif,train
239,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_313.tif,OriginalImage_313.tif,train
240,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_314.tif,OriginalImage_314.tif,train
241,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_315.tif,OriginalImage_315.tif,train
242,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_316.tif,OriginalImage_316.tif,train
243,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_317.tif,OriginalImage_317.tif,train
244,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_318.tif,OriginalImage_318.tif,train
245,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_319.tif,OriginalImage_319.tif,train
246,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_32.tif,OriginalImage_32.tif,train
247,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_320.tif,OriginalImage_320.tif,train
248,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_321.tif,OriginalImage_321.tif,train
249,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_322.tif,OriginalImage_322.tif,eval
250,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_323.tif,OriginalImage_323.tif,train
251,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_324.tif,OriginalImage_324.tif,train
252,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_325.tif,OriginalImage_325.tif,train
253,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_326.tif,OriginalImage_326.tif,train
254,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_327.tif,OriginalImage_327.tif,train
255,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_328.tif,OriginalImage_328.tif,train
256,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_329.tif,OriginalImage_329.tif,train
257,Z:\Speciale\TNBC\Data\D E19_Thomas GDC images TCGA-C8-A3M7-01Z-00-DX1 846C75F1-2E7E-44F7-B21F-C246141558FA svs\OriginalImage_33.tif,OriginalImage_33.tif,train
